p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,name,description
3.5133196670669205e-52,0.861674001043262,0.731,0.285,7.02663933413383e-49,9,AAEL019481,,unspecified product
0.0004751147017544,0.756671405299051,0.483,0.297,0.950229403508819,12,AAEL019481,,unspecified product
5.93290432559581e-08,0.438525970734284,0.532,0.219,0.0001186580865119,8,AAEL026602,,unspecified product
0.0001987283966688,0.850781130441143,0.39,0.227,0.397456793337744,11,AAEL026602,,unspecified product
6.155841547716e-08,1.69164507958444,0.527,0.183,0.0001231168309543,8,AAEL018139,,unspecified product
6.28356453311398e-06,0.261916214610687,0.292,0.19,0.012567129066228,9,AAEL018139,,unspecified product
7.12366421984468e-08,1.07413886285445,0.364,0.108,0.0001424732843968,8,AAEL021227,,unspecified product
2.5483032685239304e-09,0.469181074869387,0.321,0.109,5.09660653704786e-06,9,AAEL021227,,unspecified product
7.14726762446822e-08,1.07408744099848,0.373,0.062,0.0001429453524893,8,AAEL019844,,unspecified product
7.49629435607582e-08,0.503318971175405,0.423,0.033,0.0001499258871215,8,AAEL006188,,unspecified product
8.19719590329837e-08,1.59775628300355,0.545,0.206,0.0001639439180659,8,AAEL019926,,unspecified product
9.52238629315693e-07,0.294471362785478,0.349,0.212,0.0019044772586313,9,AAEL019926,,unspecified product
1.09387423167912e-07,1.0995904116431,0.323,0.03,0.0002187748463358,8,AAEL019532,,unspecified product
1.17590297817132e-07,1.1805371760112,0.486,0.068,0.0002351805956342,8,AAEL019785,,unspecified product
1.59380864458211e-07,0.72156074659429,0.505,0.145,0.0003187617289164,8,AAEL012421,,cadherin
8.15361017909902e-23,0.481169325791847,0.443,0.147,1.6307220358198e-19,9,AAEL012421,,cadherin
2.05232349372005e-07,0.899526928045976,0.564,0.298,0.000410464698744,8,AAEL007624,REL2,IMD pathway signalling  NF-kappaB Relish-like transcription factor
2.27135402282842e-07,1.04114631988069,0.359,0.124,0.0004542708045656,8,AAEL003355,,unspecified product
2.78695625108468e-07,1.69210113735556,0.545,0.205,0.0005573912502169,8,AAEL013939,,erk1/2
2.37201855220057e-23,0.492525110384066,0.505,0.206,4.7440371044011305e-20,9,AAEL013939,,erk1/2
2.81299132518051e-07,1.59057931085388,0.518,0.109,0.0005625982650361,8,AAEL025245,,unspecified product
3.30817255521877e-07,1.47652612527166,0.536,0.217,0.0006616345110437,8,AAEL019550,,unspecified product
2.74782767211217e-06,0.887856603789098,0.288,0.226,0.0054956553442243,10,AAEL019550,,unspecified product
3.52532587827953e-07,0.794019077661972,0.5,0.111,0.0007050651756559,8,AAEL006216,,unspecified product
3.55369869837594e-07,1.67814022737959,0.564,0.294,0.0007107397396751,8,AAEL019528,,unspecified product
5.5033380286125e-08,0.320416149666008,0.434,0.298,0.0001100667605722,9,AAEL019528,,unspecified product
4.32240586420988e-07,1.23278217377026,0.35,0.175,0.0008644811728419,8,AAEL024141,,unspecified product
3.10313873142065e-12,0.386453025767734,0.396,0.174,6.206277462841311e-09,9,AAEL024141,,unspecified product
5.18696399595263e-07,1.68471011273209,0.545,0.217,0.0010373927991905,8,AAEL019685,,unspecified product
5.41651230154042e-07,1.65002520828475,0.568,0.341,0.001083302460308,8,AAEL024618,,unspecified product
1.61845897895194e-33,0.675290235763189,0.637,0.339,3.2369179579038694e-30,9,AAEL024618,,unspecified product
6.2529674875786e-07,1.54761841850476,0.518,0.153,0.0012505934975157,8,AAEL013847,,diacylglycerol kinase%2C zeta%2C iota
6.36758525785721e-07,0.835439278975657,0.345,0.163,0.0012735170515714,8,AAEL011810,,unspecified product
6.4706929718651e-07,1.66264682744929,0.536,0.18,0.001294138594373,8,AAEL002346,plexA,plexin a
5.61146042040395e-08,0.781437969452977,0.256,0.189,0.000112229208408,10,AAEL002346,plexA,plexin a
4.44320884372176e-08,0.580071634875088,0.552,0.189,8.88641768744353e-05,12,AAEL002346,plexA,plexin a
6.68676202743839e-07,0.6853809350734,0.491,0.203,0.0013373524054876,8,AAEL001888,,unspecified product
0.0010219035566525,0.280000365091844,0.316,0.209,1.0,9,AAEL001888,,unspecified product
7.47717789515177e-07,0.711335204197128,0.309,0.019,0.0014954355790303,8,AAEL019934,,unspecified product
1.5069107615732702e-15,0.333196831183026,0.288,0.02,3.0138215231465397e-12,9,AAEL019934,,unspecified product
8.50209283953433e-07,1.13037652176671,0.345,0.201,0.0017004185679068,8,AAEL005271,,unspecified product
1.19768964996193e-06,1.43666372350214,0.491,0.078,0.0023953792999238,8,AAEL021222,,unspecified product
9.14259798661975e-10,0.375554704321934,0.307,0.083,1.82851959732395e-06,9,AAEL021222,,unspecified product
1.45736852214812e-06,0.419957487065908,0.359,0.124,0.0029147370442962,8,AAEL009765,,choline/ethanolamine kinase
1.45866638428775e-06,0.682509295670996,0.305,0.121,0.0029173327685755,8,AAEL010068,,unspecified product
1.55652780643836e-06,0.963599677465303,0.482,0.097,0.0031130556128767,8,AAEL001094,,unspecified product
7.72469414366382e-09,0.251384760752746,0.274,0.104,1.54493882873276e-05,9,AAEL001094,,unspecified product
1.8187391128096e-06,0.867317168464307,0.355,0.072,0.0036374782256192,8,AAEL019646,,unspecified product
2.09781265379858e-06,1.5587595427103,0.545,0.255,0.0041956253075971,8,AAEL019755,,unspecified product
1.9165884570818502e-21,0.618998196541788,0.514,0.257,3.8331769141637e-18,9,AAEL019755,,unspecified product
2.11915042593768e-06,1.43686101782994,0.555,0.299,0.0042383008518753,8,AAEL003373,,unspecified product
7.74097314459818e-18,0.54062954143283,0.514,0.3,1.5481946289196402e-14,9,AAEL003373,,unspecified product
2.12136904449736e-06,1.69491181186763,0.541,0.252,0.0042427380889947,8,AAEL018144,,unspecified product
2.90102815069434e-06,0.469907052998393,0.332,0.188,0.0058020563013886,8,AAEL026357,,unspecified product
3.25994439556026e-06,1.95475516455717,0.536,0.232,0.0065198887911205,8,AAEL003731,,nuclear body associated kinase%2C putative
1.81203207684283e-29,0.690828707095947,0.552,0.232,3.62406415368566e-26,9,AAEL003731,,nuclear body associated kinase%2C putative
3.35176152982703e-06,1.84141968294924,0.509,0.097,0.006703523059654,8,AAEL019563,,unspecified product
1.31092161053881e-32,0.490838747300166,0.472,0.098,2.62184322107762e-29,9,AAEL019563,,unspecified product
5.26277161742881e-06,0.419537680613707,0.414,0.027,0.0105255432348576,8,AAEL003554,,leucine rich repeat protein
5.61383710341031e-06,0.786704805504212,0.495,0.133,0.0112276742068206,8,AAEL001480,,phosphoglucomutase
9.41768141093623e-21,0.290844260098425,0.373,0.137,1.88353628218725e-17,9,AAEL001480,,phosphoglucomutase
7.46471154733577e-07,0.707506901671518,0.256,0.141,0.0014929423094671,10,AAEL001480,,phosphoglucomutase
3.82780296713532e-07,0.589512677393969,0.448,0.142,0.000765560593427,12,AAEL001480,,phosphoglucomutase
5.83995646808967e-06,1.86270791548874,0.545,0.26,0.0116799129361793,8,AAEL005364,,adaptin%2C alpha/gamma/epsilon
6.01267496033592e-06,1.94875845435186,0.518,0.2,0.0120253499206718,8,AAEL019626,,unspecified product
5.88499547688795e-23,0.676326490927311,0.491,0.201,1.17699909537759e-19,9,AAEL019626,,unspecified product
6.21794427699044e-06,1.71267444066493,0.509,0.165,0.0124358885539809,8,AAEL019542,,unspecified product
1.89475698174062e-16,0.627541515843925,0.41,0.168,3.7895139634812297e-13,9,AAEL019542,,unspecified product
7.62646423174172e-06,1.81784316275151,0.491,0.124,0.0152529284634834,8,AAEL004589,,small calcium-binding mitochondrial carrier%2C putative
9.2234299338376e-06,1.24261070213581,0.377,0.04,0.0184468598676752,8,AAEL011179,,ring finger protein
9.41182540378343e-06,0.984275245027255,0.35,0.104,0.0188236508075669,8,AAEL008961,,unspecified product
1.41523752712222e-109,1.5321211150074,0.774,0.092,2.83047505424445e-106,9,AAEL008961,,unspecified product
1.59007499684014e-05,1.20785832130252,0.527,0.257,0.0318014999368028,8,AAEL024497,,unspecified product
1.62123136275975e-05,1.7075054614205,0.5,0.08,0.0324246272551949,8,AAEL001915,,tyrosine protein kinase
1.87315113745188e-05,1.34660130642137,0.536,0.247,0.0374630227490377,8,AAEL006776,,blastoderm specific protein 25D%2C putative
7.76985146044392e-07,0.252758837563608,0.382,0.252,0.0015539702920887,9,AAEL006776,,blastoderm specific protein 25D%2C putative
4.34289880228435e-08,0.637399025953062,0.621,0.254,8.68579760456869e-05,12,AAEL006776,,blastoderm specific protein 25D%2C putative
1.93641920555853e-05,1.60602877641152,0.582,0.407,0.0387283841111706,8,AAEL012549,,ATPase%2C class vi%2C type 11c
2.23547251223388e-05,1.47128063959213,0.545,0.276,0.0447094502446775,8,AAEL007979,,tyrosine transporter
3.31746360095484e-05,1.48342010753245,0.364,0.073,0.0663492720190968,8,AAEL027655,,unspecified product
4.21703902767821e-05,0.902236835755526,0.368,0.16,0.0843407805535641,8,AAEL019610,,unspecified product
0.0091553292872548,0.382532216704095,0.268,0.166,1.0,11,AAEL019610,,unspecified product
4.9282547258717e-05,1.13626677268346,0.505,0.129,0.0985650945174341,8,AAEL013752,,Rfx5 [Source:UniProtKB/TrEMBL%3BAcc:A0A1S4G0A6]
5.753831755934e-05,0.513539183671253,0.445,0.041,0.11507663511868,8,AAEL004731,,unspecified product
6.16820841474289e-05,0.383137454797377,0.427,0.056,0.123364168294858,8,AAEL011644,,unspecified product
6.28375504819021e-05,1.41806849183645,0.55,0.361,0.125675100963804,8,AAEL019461,,unspecified product
3.65453882322519e-05,0.336853741819,0.448,0.364,0.0730907764645037,9,AAEL019461,,unspecified product
6.98083750073103e-05,1.37355076140938,0.373,0.111,0.139616750014621,8,AAEL007268,,unspecified product
5.83597293407435e-08,0.440039544154589,0.325,0.113,0.0001167194586814,9,AAEL007268,,unspecified product
9.15970637966531e-05,0.287317809951311,0.327,0.191,0.183194127593306,8,AAEL018700,,unspecified product
3.94521256395611e-35,0.832032296860629,0.533,0.185,7.89042512791222e-32,9,AAEL018700,,unspecified product
1.2230114231078301e-21,1.33417433090514,0.828,0.193,2.4460228462156598e-18,12,AAEL018700,,unspecified product
0.0001005017705477,2.26002296030885,0.364,0.064,0.201003541095418,8,AAEL008916,,unspecified product
0.0001122699196049,1.59352454626827,0.509,0.189,0.224539839209875,8,AAEL019932,,unspecified product
1.70114174669728e-36,0.706297593840427,0.561,0.188,3.4022834933945595e-33,9,AAEL019932,,unspecified product
0.0001123004705089,1.95662699202563,0.527,0.282,0.224600941017948,8,AAEL005666,,matrix metalloproteinase
0.00014431214844,1.78894227788287,0.482,0.122,0.288624296880117,8,AAEL019566,,unspecified product
1.35754008993129e-27,0.584772022481643,0.448,0.123,2.71508017986257e-24,9,AAEL019566,,unspecified product
0.000169251376951,1.26196286215796,0.395,0.288,0.338502753902165,8,AAEL001812,,organic anion transporter
0.0002632673544733,1.17885339486808,0.373,0.078,0.526534708946733,8,AAEL019805,,unspecified product
0.0002747519277243,0.863514292761623,0.595,0.368,0.549503855448645,8,AAEL002107,,sulfide quinone reductase
0.0003191070388656,1.51424181118277,0.5,0.192,0.638214077731311,8,AAEL020615,,unspecified product
6.1289019497335e-40,0.78593363953207,0.571,0.191,1.2257803899467001e-36,9,AAEL020615,,unspecified product
8.8376202969998e-12,0.878496283503222,0.69,0.2,1.76752405939996e-08,12,AAEL020615,,unspecified product
0.000326018415537,0.420706533437936,0.373,0.027,0.652036831074036,8,AAEL012267,,macroglobulin/complement
0.0003698692138723,1.77155955551256,0.373,0.23,0.739738427744717,8,AAEL019751,,unspecified product
3.20146685298158e-05,0.673887465326725,0.415,0.233,0.0640293370596316,11,AAEL019751,,unspecified product
0.0003723769190712,0.950323028479912,0.4,0.31,0.744753838142418,8,AAEL019957,,unspecified product
4.56665223268431e-07,1.53344889056587,0.537,0.312,0.0009133304465368,11,AAEL019957,,unspecified product
0.0004249309119862,1.09167516784356,0.536,0.292,0.849861823972441,8,AAEL001245,,heterogeneous nuclear ribonucleoprotein
7.83139125899717e-46,0.993860785580482,0.675,0.288,1.56627825179943e-42,9,AAEL001245,,heterogeneous nuclear ribonucleoprotein
0.0004334144835157,0.824671406433369,0.364,0.177,0.86682896703155,8,AAEL012916,,unspecified product
9.65864431611939e-11,0.46989788792936,0.377,0.177,1.93172886322388e-07,9,AAEL012916,,unspecified product
0.0004898607565523,1.55327405655355,0.495,0.231,0.979721513104646,8,AAEL019681,,unspecified product
0.0004937943167509,1.78379678574111,0.568,0.365,0.987588633501818,8,AAEL007019,,Phosphate transporter [Source:UniProtKB/TrEMBL%3BAcc:Q173U8]
3.34313775195338e-45,0.579232140956505,0.811,0.358,6.68627550390675e-42,9,AAEL007019,,Phosphate transporter [Source:UniProtKB/TrEMBL%3BAcc:Q173U8]
0.0032994622020682,0.649313642430783,0.368,0.371,1.0,10,AAEL007019,,Phosphate transporter [Source:UniProtKB/TrEMBL%3BAcc:Q173U8]
0.0097867950283206,0.406811897461715,0.463,0.371,1.0,11,AAEL007019,,Phosphate transporter [Source:UniProtKB/TrEMBL%3BAcc:Q173U8]
9.5328713662929e-06,0.443554481429764,0.69,0.37,0.0190657427325858,12,AAEL007019,,Phosphate transporter [Source:UniProtKB/TrEMBL%3BAcc:Q173U8]
0.0005077720423011,0.528759911365207,0.445,0.038,1.0,8,AAEL024236,,unspecified product
0.000519897225706,1.48463743549062,0.473,0.076,1.0,8,AAEL018146,,unspecified product
0.0005523322155563,1.05463183240681,0.382,0.214,1.0,8,AAEL006314,,upstream transcription factor
0.000571737366657,0.753135999516885,0.505,0.231,1.0,8,AAEL015411,,glutamine-dependent NAD(+) synthetase
0.000613930805037,1.71407173053762,0.486,0.13,1.0,8,AAEL020002,,unspecified product
1.5169051980500798e-36,0.702622195651842,0.509,0.13,3.0338103961001498e-33,9,AAEL020002,,unspecified product
0.0056507741033008,0.337567402171135,0.276,0.14,1.0,12,AAEL020002,,unspecified product
0.0006336223170319,1.3349538460751,0.495,0.188,1.0,8,AAEL003518,,calcium-transporting ATPase 2 (ATPase 2)
0.0002010740186743,0.529502627802416,0.307,0.194,0.402148037348797,9,AAEL003518,,calcium-transporting ATPase 2 (ATPase 2)
0.0007144930001573,1.00938041966543,0.395,0.333,1.0,8,AAEL007322,,phosphatidate phosphatase
0.0003090208082206,0.306548523571679,0.144,0.338,0.618041616441216,10,AAEL007322,,phosphatidate phosphatase
0.0007245308308449,0.499593835554354,0.395,0.103,1.0,8,AAEL014853,,otoferlin
0.0008163642852732,1.37111461041308,0.482,0.144,1.0,8,AAEL019784,,unspecified product
5.37834651336842e-13,0.539649560720451,0.368,0.148,1.07566930267368e-09,9,AAEL019784,,unspecified product
1.54807407285295e-06,0.32138065451481,0.448,0.153,0.0030961481457059,12,AAEL019784,,unspecified product
0.000949890919331,1.01544864271712,0.455,0.108,1.0,8,AAEL012125,,activin receptor type I%2C putative
2.70199609802118e-10,0.496416193272208,0.325,0.112,5.40399219604236e-07,9,AAEL012125,,activin receptor type I%2C putative
0.0011679553657807,1.50492048529248,0.509,0.194,1.0,8,AAEL012410,AGO1b,eukaryotic translation initiation factor 2C
1.0627020536203201e-52,0.807140181427801,0.67,0.19,2.12540410724064e-49,9,AAEL012410,AGO1b,eukaryotic translation initiation factor 2C
0.0014551131432034,1.26575800683284,0.373,0.18,1.0,8,AAEL014749,,ral
5.23418359204598e-06,0.796862359426573,0.483,0.185,0.010468367184092,12,AAEL014749,,ral
0.0014945582074872,0.985067485553328,0.382,0.251,1.0,8,AAEL012041,,sulphate transporter
9.81166974334121e-10,0.766146426703696,0.655,0.253,1.96233394866824e-06,12,AAEL012041,,sulphate transporter
0.0015606568558888,1.58496984673048,0.518,0.229,1.0,8,AAEL007631,,unspecified product
8.17440762353751e-18,0.619109351937089,0.443,0.231,1.6348815247075e-14,9,AAEL007631,,unspecified product
0.0016745203764612,1.31344686404998,0.464,0.082,1.0,8,AAEL027566,,unspecified product
2.58115266761721e-24,0.687722703812803,0.396,0.085,5.16230533523441e-21,9,AAEL027566,,unspecified product
0.0017463290387839,1.54609323571991,0.5,0.219,1.0,8,AAEL012756,,unspecified product
1.20939581447033e-20,0.444831138430401,0.486,0.219,2.41879162894067e-17,9,AAEL012756,,unspecified product
0.0019803871822266,0.879586832531221,0.436,0.416,1.0,8,AAEL009442,,unspecified product
0.0021324567156424,1.68004746881489,0.473,0.059,1.0,8,AAEL001242,,ribosomal pseudouridine synthase
0.0025826881511304,0.758450274463976,0.409,0.275,1.0,8,AAEL007770,,voltage and ligand gated potassium channel
0.0033826628652863,1.14398450864794,0.288,0.279,1.0,10,AAEL007770,,voltage and ligand gated potassium channel
0.0028773634546536,0.551816534092648,0.336,0.056,1.0,8,AAEL026392,,unspecified product
0.0028997492983875,1.05982249329174,0.4,0.291,1.0,8,AAEL009250,,unspecified product
0.0032775455746644,1.33925723670433,0.405,0.283,1.0,8,AAEL007136,,sugar transporter
0.0037741506329921,1.36374841964882,0.486,0.15,1.0,8,AAEL005839,,uridine phosphorylase
3.3846350322700096e-18,0.524852908960179,0.396,0.153,6.76927006454002e-15,9,AAEL005839,,uridine phosphorylase
0.0001001339123093,0.649950710560566,0.317,0.159,0.200267824618704,11,AAEL005839,,uridine phosphorylase
0.003808410969283,1.49420822321386,0.505,0.26,1.0,8,AAEL021429,,unspecified product
1.27656165576022e-12,2.5291379576751,0.634,0.266,2.5531233115204502e-09,11,AAEL021429,,unspecified product
0.0043293251921068,0.617250480636414,0.382,0.189,1.0,8,AAEL009055,,gliotactin
0.0044679273474104,1.31454452485061,0.35,0.116,1.0,8,AAEL007315,,symbol%2C putative
0.0048185977429396,1.15670768125626,0.5,0.245,1.0,8,AAEL004351,,casein kinase
0.0048570366627241,1.45727167934496,0.5,0.233,1.0,8,AAEL019595,,unspecified product
2.89817626290718e-23,0.684974685804984,0.509,0.233,5.796352525814361e-20,9,AAEL019595,,unspecified product
0.004879270654651,1.21803515564121,0.395,0.207,1.0,8,AAEL009173,,fasciclin ii (fas ii)
0.0051214617584867,1.68695027806402,0.495,0.24,1.0,8,AAEL025250,,unspecified product
1.98965708036502e-66,1.32882447336376,0.698,0.234,3.97931416073004e-63,9,AAEL025250,,unspecified product
0.0055237132179229,0.32130055536689,0.505,0.322,1.0,8,AAEL025718,,unspecified product
1.10789666187731e-22,2.57858035482629,0.931,0.325,2.21579332375463e-19,12,AAEL025718,,unspecified product
0.0056356753065183,1.46329107246234,0.359,0.195,1.0,8,AAEL013987,,unspecified product
1.9539162305169398e-28,0.431694855863053,0.524,0.19,3.9078324610338703e-25,9,AAEL013987,,unspecified product
2.82290519865101e-08,0.711456567833068,0.586,0.198,5.64581039730201e-05,12,AAEL013987,,unspecified product
0.005692512614489,0.885698547965751,0.373,0.16,1.0,8,AAEL002412,,monocarboxylate transporter
0.0066475108879627,0.558639333592003,0.382,0.225,1.0,8,AAEL019611,,unspecified product
7.75833050395834e-38,0.73301312659081,0.594,0.219,1.55166610079167e-34,9,AAEL019611,,unspecified product
0.0066891188056093,0.343506267101163,0.405,0.154,1.0,8,AAEL020093,,unspecified product
7.116142120118539e-57,1.43222878991888,0.585,0.149,1.4232284240237101e-53,9,AAEL020093,,unspecified product
0.0072804843447183,1.24988609629787,0.491,0.211,1.0,8,AAEL004719,,unspecified product
0.0073056783167616,1.30724688735708,0.4,0.271,1.0,8,AAEL009043,,unspecified product
0.0007238566763039,1.14420026350452,0.304,0.274,1.0,10,AAEL009043,,unspecified product
0.0074539940225591,0.42111363864199,0.514,0.238,1.0,8,AAEL000278,,poly(p)/ATP NAD kinase
0.0084012551055422,0.765449547925129,0.405,0.184,1.0,8,AAEL009093,,crumbs
0.0084798857703438,0.96622197621245,0.405,0.071,1.0,8,AAEL019572,,unspecified product
3.73139925161978e-22,0.673520345153906,0.358,0.073,7.46279850323955e-19,9,AAEL019572,,unspecified product
0.0093596838195426,1.51684185738705,0.491,0.233,1.0,8,AAEL009658,,alpha%2Calpha-trehalase
7.96090472048125e-19,0.346062789630542,0.491,0.233,1.5921809440962502e-15,9,AAEL009658,,alpha%2Calpha-trehalase
0.0002443364104854,0.442151717113842,0.39,0.24,0.488672820970973,11,AAEL009658,,alpha%2Calpha-trehalase
0.0096279582425417,0.555254999139861,0.386,0.064,1.0,8,AAEL001381,,Sphingomyelin synthetase [Source:UniProtKB/TrEMBL%3BAcc:A0A1S4EYL4]
0.009697625582001,0.871374994929523,0.405,0.133,1.0,8,AAEL019662,,unspecified product
6.30559673019894e-268,1.71018281254844,0.788,0.049,1.26111934603979e-264,9,AAEL010907,,unspecified product
7.18337012852227e-167,1.66968458672195,0.679,0.08,1.43667402570445e-163,9,AAEL020061,,unspecified product
1.79864658273036e-162,1.01385633347034,0.618,0.05,3.59729316546073e-159,9,AAEL020016,,unspecified product
2.20167173737347e-158,2.05368252157764,0.84,0.101,4.4033434747469305e-155,9,AAEL019974,,unspecified product
1.04610379352937e-05,0.585303460524196,0.379,0.121,0.0209220758705874,12,AAEL019974,,unspecified product
2.80142542016233e-134,2.41341264643926,0.929,0.317,5.60285084032467e-131,9,AAEL028205,,unspecified product
1.21526432523869e-129,1.36281464316627,0.651,0.054,2.4305286504773897e-126,9,AAEL008390,,guanylate cyclase
4.853213180148409e-122,1.10592029559251,0.731,0.155,9.70642636029682e-119,9,AAEL010766,,inositol triphosphate 3-kinase c
3.1067805824984e-120,2.13364131688068,0.849,0.167,6.2135611649967996e-117,9,AAEL024454,,unspecified product
0.0003048816648059,0.250362646129009,0.379,0.186,0.609763329611858,12,AAEL024454,,unspecified product
3.22716215486512e-106,1.35952493459583,0.651,0.087,6.45432430973024e-103,9,AAEL004592,,tyrosine-protein kinase src64b
4.49187476590132e-97,1.44197057939661,0.854,0.263,8.98374953180265e-94,9,AAEL003824,,unspecified product
0.0026825460438972,0.64310143388245,0.272,0.28,1.0,10,AAEL003824,,unspecified product
3.73344587918964e-89,0.869296847499422,0.462,0.015,7.46689175837928e-86,9,AAEL003115,,tartan
8.30507580829926e-88,1.47910980702285,0.769,0.217,1.66101516165985e-84,9,AAEL025216,,unspecified product
6.83401927948287e-84,0.964992336564001,0.623,0.083,1.36680385589657e-80,9,AAEL011910,,unspecified product
7.289331018754349e-83,0.84837131408504,0.59,0.101,1.45786620375087e-79,9,AAEL007363,,leucine-rich transmembrane protein
1.95627823423763e-81,1.39728365923714,0.689,0.177,3.91255646847527e-78,9,AAEL012539,,heparan sulphate n-deacetylase/n-sulfotransferase
1.5283969680567002e-68,0.64361510478428,0.533,0.146,3.0567939361134e-65,9,AAEL025503,,unspecified product
1.3333593925709601e-67,1.15127913408464,0.533,0.089,2.66671878514192e-64,9,AAEL008894,,unspecified product
2.0967021146324e-62,0.796484972496738,0.736,0.306,4.1934042292648e-59,9,AAEL010565,,unspecified product
4.625880166881669e-62,1.0711342361678,0.594,0.142,9.25176033376335e-59,9,AAEL001832,,unspecified product
5.97058935649969e-06,0.55362949957451,0.448,0.154,0.0119411787129994,12,AAEL001832,,unspecified product
8.552238892370251e-59,0.622409434044366,0.325,0.012,1.71044777847405e-55,9,AAEL009473,,unspecified product
4.73394080339057e-57,0.949961023744662,0.92,0.47,9.467881606781141e-54,9,AAEL003645,,stearoyl-coa desaturase
8.986379319898811e-20,1.84541943353307,0.68,0.48,1.7972758639797599e-16,10,AAEL003645,,stearoyl-coa desaturase
5.62929303351725e-06,0.964390603683329,0.707,0.482,0.0112585860670345,11,AAEL003645,,stearoyl-coa desaturase
4.26097235745398e-56,1.04063439518375,0.646,0.184,8.52194471490795e-53,9,AAEL000523,,ring finger protein
2.8246256617389197e-55,0.806044014051208,0.462,0.039,5.64925132347784e-52,9,AAEL002317,InR,Insulin-like receptor Precursor (MIR)(EC 2.7.10.1)
8.24858177032865e-55,0.744930290989086,0.363,0.024,1.64971635406573e-51,9,AAEL027658,,unspecified product
3.45908700338125e-52,0.892167307719236,0.613,0.2,6.9181740067625e-49,9,AAEL012634,,unspecified product
4.26448830472595e-52,1.34472483346995,0.698,0.345,8.5289766094519e-49,9,AAEL019623,,unspecified product
8.30473449185766e-45,0.309857207877222,0.406,0.068,1.66094689837153e-41,9,AAEL014408,,m-phase inducer phosphatase(cdc25)
1.19271453973923e-06,0.260738344890438,0.31,0.077,0.0023854290794784,12,AAEL014408,,m-phase inducer phosphatase(cdc25)
2.60400897744811e-43,1.29984961668731,0.505,0.11,5.20801795489622e-40,9,AAEL024269,,unspecified product
1.05173862461841e-42,1.13234398126179,0.642,0.234,2.10347724923682e-39,9,AAEL018695,,unspecified product
2.76548464153909e-42,0.51914472900691,0.443,0.103,5.53096928307818e-39,9,AAEL006649,,tnf receptor associated factor
7.37089536634117e-42,0.823860168375029,0.514,0.134,1.47417907326823e-38,9,AAEL018039,,unspecified product
8.60032758882379e-40,0.758856637597379,0.415,0.064,1.72006551776476e-36,9,AAEL025606,,unspecified product
3.52532476649677e-39,0.771136806610956,0.486,0.093,7.05064953299354e-36,9,AAEL008331,,unspecified product
1.1294919164278e-37,0.86520394842873,0.415,0.053,2.25898383285561e-34,9,AAEL004741,,aquaporin transporter
1.4863228655246e-37,0.741151481811391,0.505,0.103,2.97264573104921e-34,9,AAEL008336,,snail protein%2C putative
1.5188233356558e-36,0.709587761938978,0.604,0.224,3.0376466713116e-33,9,AAEL008356,,unspecified product
3.83077418604904e-36,0.593356601399041,0.377,0.024,7.66154837209808e-33,9,AAEL002690,,beat protein
1.30448403120876e-35,0.573601478150435,0.448,0.085,2.60896806241751e-32,9,AAEL003412,,nuclear lim interactor-interacting factor (nli-interacting factor) (nli-if)
2.0326035693276998e-35,0.423046578993658,0.495,0.195,4.06520713865539e-32,9,AAEL001495,,unspecified product
1.12940504832803e-51,2.8752605806291,0.64,0.196,2.25881009665605e-48,10,AAEL001495,,unspecified product
1.12594821472993e-34,0.851924776226892,0.476,0.134,2.2518964294598603e-31,9,AAEL021805,,unspecified product
1.81018364068146e-32,0.679030137725194,0.472,0.095,3.62036728136291e-29,9,AAEL019690,,unspecified product
2.3594815974453e-32,0.437638717800962,0.33,0.026,4.71896319489059e-29,9,AAEL013808,,fascin
3.0623196920287002e-21,0.774527770322099,0.448,0.033,6.1246393840574e-18,12,AAEL013808,,fascin
8.67179170881354e-32,0.696439570167486,0.575,0.25,1.7343583417627098e-28,9,AAEL007518,,complexin%2C putative
5.97053366605679e-07,1.97449180565115,0.352,0.257,0.0011941067332113,10,AAEL007518,,complexin%2C putative
0.0001114804149853,0.285504996928622,0.483,0.258,0.222960829970617,12,AAEL007518,,complexin%2C putative
2.0905356845634e-31,0.463424356303822,0.67,0.354,4.18107136912679e-28,9,AAEL010403,,past-1
0.0017687486376766,0.820938060268856,0.488,0.362,1.0,11,AAEL010403,,past-1
1.3320849880743899e-30,0.459993864788761,0.538,0.194,2.66416997614877e-27,9,AAEL021301,,unspecified product
1.6410023328510397e-30,0.839014882859622,0.561,0.237,3.28200466570209e-27,9,AAEL025051,,unspecified product
1.92805167643627e-28,0.511944890131651,0.575,0.29,3.85610335287255e-25,9,AAEL003275,,unspecified product
2.49441454285809e-27,0.560032781010722,0.387,0.068,4.98882908571618e-24,9,AAEL010226,da,daughterless
3.63509976389296e-27,0.742879562927154,0.443,0.119,7.27019952778592e-24,9,AAEL003462,,aromatic amino acid decarboxylase
1.85709547719487e-18,1.69246707832293,0.368,0.124,3.714190954389741e-15,10,AAEL003462,,aromatic amino acid decarboxylase
2.84152372468623e-26,0.833009135544529,0.481,0.172,5.68304744937246e-23,9,AAEL011248,inx3,innexin
0.0013472396726075,0.381962331656106,0.379,0.18,1.0,12,AAEL011248,inx3,innexin
3.58180025528151e-25,0.764545615494297,0.41,0.091,7.16360051056301e-22,9,AAEL001207,,unspecified product
3.915386975699281e-09,1.27611695421412,0.414,0.099,7.83077395139857e-06,12,AAEL001207,,unspecified product
